transaction_id,merchant_id,transaction_date,transaction_amount,currency,payment_method,status,failure_reason,country,customer_id
TXN002772,M0089,2024-04-25 11:00:00,176.01,EUR,credit_card,successful,,Kenya,C00504
TXN002773,M0058,2024-04-25 12:00:00,41.39,EUR,credit_card,successful,,Germany,C00701
TXN002774,M0030,2024-04-25 13:00:00,583.05,EUR,credit_card,successful,,Canada,C00551
TXN002775,M0033,2024-04-25 14:00:00,973.75,NGN,mobile_money,chargeback,,Nigeria,C00695
TXN002776,M0100,2024-04-25 15:00:00,266.18,USD,mobile_money,successful,,Kenya,C00532
TXN002777,M0022,2024-04-25 16:00:00,576.34,KES,mobile_money,successful,,Canada,C00997
TXN002778,M0017,2024-04-25 17:00:00,408.71,NGN,crypto,successful,,Germany,C00450
TXN002779,M0088,2024-04-25 18:00:00,636.8,EUR,mobile_money,successful,,UK,C00180
TXN002780,M0063,2024-04-25 19:00:00,74.99,EUR,bank_transfer,successful,,Germany,C00426
TXN002781,M0005,2024-04-25 20:00:00,448.82,GBP,crypto,failed,,USA,C00608
TXN002782,M0072,2024-04-25 21:00:00,890.73,NGN,crypto,successful,,UK,C00645
TXN002783,M0003,2024-04-25 22:00:00,781.28,NGN,mobile_money,successful,,Germany,C00323
TXN002784,M0059,2024-04-25 23:00:00,686.49,EUR,crypto,refunded,Bank declined,Kenya,C00624
TXN002785,M0021,2024-04-26 0:00:00,748.41,EUR,mobile_money,successful,,Nigeria,C00487
TXN002786,M0039,2024-04-26 1:00:00,724.79,USD,bank_transfer,failed,,UK,C00230
TXN002787,M0083,2024-04-26 2:00:00,223.56,NGN,crypto,successful,,USA,C00308
TXN002788,M0068,2024-04-26 3:00:00,741.69,USD,credit_card,successful,,Germany,C00460
TXN002789,M0025,2024-04-26 4:00:00,682.29,NGN,bank_transfer,successful,,USA,C00102
TXN002790,M0099,2024-04-26 5:00:00,921.54,NGN,bank_transfer,successful,,UK,C00082
TXN002791,M0019,2024-04-26 6:00:00,939.62,EUR,credit_card,successful,,Kenya,C00232
TXN002792,M0065,2024-04-26 7:00:00,667.73,KES,mobile_money,successful,,Germany,C00421
TXN002793,M0098,2024-04-26 8:00:00,737.43,USD,mobile_money,failed,,UK,C00020
TXN002794,M0060,2024-04-26 9:00:00,634.18,USD,credit_card,successful,,Nigeria,C00365
TXN002795,M0002,2024-04-26 10:00:00,410.94,NGN,mobile_money,successful,,USA,C00123
TXN002796,M0006,2024-04-26 11:00:00,756.66,EUR,crypto,successful,,Nigeria,C00497
TXN002797,M0015,2024-04-26 12:00:00,654.49,GBP,crypto,successful,,Nigeria,C00996
TXN002798,M0093,2024-04-26 13:00:00,924.37,NGN,credit_card,successful,,Nigeria,C00358
TXN002799,M0011,2024-04-26 14:00:00,797.06,EUR,bank_transfer,successful,,Canada,C00287
TXN002800,M0071,2024-04-26 15:00:00,724.46,NGN,bank_transfer,successful,,Nigeria,C00849
TXN002801,M0010,2024-04-26 16:00:00,848.08,NGN,credit_card,failed,,USA,C00531
TXN002802,M0040,2024-04-26 17:00:00,919.19,NGN,crypto,successful,,Canada,C00563
TXN002803,M0015,2024-04-26 18:00:00,371.41,USD,mobile_money,successful,,Kenya,C00845
TXN002804,M0087,2024-04-26 19:00:00,429,EUR,credit_card,successful,,Germany,C00504
TXN002805,M0061,2024-04-26 20:00:00,129.68,GBP,crypto,successful,,USA,C00727
TXN002806,M0058,2024-04-26 21:00:00,802.92,GBP,crypto,successful,,UK,C00863
TXN002807,M0056,2024-04-26 22:00:00,90.45,NGN,mobile_money,successful,,Germany,C00107
TXN002808,M0063,2024-04-26 23:00:00,328.22,EUR,credit_card,successful,,Canada,C00722
TXN002809,M0048,2024-04-27 0:00:00,820.57,GBP,bank_transfer,successful,,USA,C00616
TXN002810,M0047,2024-04-27 1:00:00,66.55,NGN,bank_transfer,successful,,Nigeria,C00107
TXN002811,M0003,2024-04-27 2:00:00,382.08,NGN,bank_transfer,successful,,USA,C00602
TXN002812,M0036,2024-04-27 3:00:00,941.68,NGN,mobile_money,successful,,Kenya,C00266
TXN002813,M0035,2024-04-27 4:00:00,707.72,NGN,crypto,failed,,USA,C00023
TXN002814,M0021,2024-04-27 5:00:00,119.1,EUR,mobile_money,successful,,Kenya,C00748
TXN002815,M0024,2024-04-27 6:00:00,207.4,USD,crypto,successful,,Canada,C00023
TXN002816,M0077,2024-04-27 7:00:00,10.66,KES,credit_card,successful,,UK,C00639
TXN002817,M0025,2024-04-27 8:00:00,875.88,USD,bank_transfer,successful,,Canada,C00129
TXN002818,M0074,2024-04-27 9:00:00,214.4,NGN,credit_card,successful,,Germany,C00728
TXN002819,M0081,2024-04-27 10:00:00,851.91,USD,crypto,successful,,Kenya,C00417
TXN002820,M0099,2024-04-27 11:00:00,211.32,EUR,crypto,successful,,Germany,C00606
TXN002821,M0022,2024-04-27 12:00:00,865.1,EUR,mobile_money,successful,,Kenya,C00571
TXN002822,M0014,2024-04-27 13:00:00,160.01,KES,bank_transfer,successful,,USA,C00423
TXN002823,M0029,2024-04-27 14:00:00,351.29,USD,mobile_money,successful,,Germany,C00796
TXN002824,M0085,2024-04-27 15:00:00,218.13,NGN,bank_transfer,successful,,Canada,C00184
TXN002825,M0090,2024-04-27 16:00:00,33.45,EUR,credit_card,successful,,Canada,C00440
TXN002826,M0009,2024-04-27 17:00:00,860.64,KES,mobile_money,successful,,UK,C00570
TXN002827,M0026,2024-04-27 18:00:00,631.91,EUR,crypto,failed,,Kenya,C00899
TXN002828,M0070,2024-04-27 19:00:00,249.09,NGN,credit_card,successful,,Germany,C00650
TXN002829,M0083,2024-04-27 20:00:00,440.13,NGN,bank_transfer,failed,,UK,C00232
TXN002830,M0041,2024-04-27 21:00:00,730.41,USD,crypto,successful,,USA,C00396
TXN002831,M0069,2024-04-27 22:00:00,621.85,EUR,mobile_money,successful,,Nigeria,C00324
TXN002832,M0080,2024-04-27 23:00:00,467.45,NGN,mobile_money,successful,,Kenya,C00157
TXN002833,M0028,2024-04-28 0:00:00,494.75,EUR,credit_card,successful,,UK,C00520
TXN002834,M0082,2024-04-28 1:00:00,146.39,EUR,mobile_money,successful,,Kenya,C00557
TXN002835,M0051,2024-04-28 2:00:00,205.28,GBP,crypto,successful,,Canada,C00804
TXN002836,M0040,2024-04-28 3:00:00,263.23,NGN,credit_card,successful,,Nigeria,C00363
TXN002837,M0012,2024-04-28 4:00:00,792.4,EUR,credit_card,successful,,UK,C00128
TXN002838,M0004,2024-04-28 5:00:00,85.5,NGN,bank_transfer,successful,,USA,C00254
TXN002839,M0006,2024-04-28 6:00:00,325.06,KES,crypto,successful,,Germany,C00814
TXN002840,M0010,2024-04-28 7:00:00,331.13,NGN,bank_transfer,successful,,USA,C00808
TXN002841,M0084,2024-04-28 8:00:00,188.6,USD,credit_card,successful,,Nigeria,C00348
TXN002842,M0019,2024-04-28 9:00:00,328.31,USD,bank_transfer,successful,,USA,C00715
TXN002843,M0040,2024-04-28 10:00:00,72.68,USD,bank_transfer,successful,,USA,C00484
TXN002844,M0040,2024-04-28 11:00:00,314.11,EUR,credit_card,successful,,UK,C00798
TXN002845,M0005,2024-04-28 12:00:00,433.15,USD,crypto,failed,Fraud detected,USA,C00473
TXN002846,M0042,2024-04-28 13:00:00,363.73,EUR,mobile_money,failed,,Germany,C00559
TXN002847,M0093,2024-04-28 14:00:00,22.96,EUR,mobile_money,successful,,Germany,C00707
TXN002848,M0022,2024-04-28 15:00:00,384.71,NGN,mobile_money,successful,,Canada,C00176
TXN002849,M0052,2024-04-28 16:00:00,666.7,KES,bank_transfer,successful,,USA,C00901
TXN002850,M0033,2024-04-28 17:00:00,306.8,GBP,crypto,successful,,Kenya,C00193
TXN002851,M0004,2024-04-28 18:00:00,653.56,NGN,mobile_money,failed,,Kenya,C00230
TXN002852,M0017,2024-04-28 19:00:00,237.71,EUR,bank_transfer,successful,,Nigeria,C00786
TXN002853,M0042,2024-04-28 20:00:00,84.43,EUR,credit_card,successful,,USA,C00307
TXN002854,M0094,2024-04-28 21:00:00,250.52,GBP,bank_transfer,successful,,Kenya,C00472
TXN002855,M0054,2024-04-28 22:00:00,212.26,NGN,bank_transfer,successful,,Kenya,C00008
TXN002856,M0072,2024-04-28 23:00:00,772.75,GBP,mobile_money,failed,,USA,C00235
TXN002857,M0054,2024-04-29 0:00:00,776.45,USD,mobile_money,successful,,Kenya,C00391
TXN002858,M0100,2024-04-29 1:00:00,355.8,EUR,credit_card,successful,,UK,C00319
TXN002859,M0060,2024-04-29 2:00:00,188.75,EUR,bank_transfer,successful,,USA,C00211
TXN002860,M0002,2024-04-29 3:00:00,571.51,KES,crypto,successful,,Kenya,C00287
TXN002861,M0079,2024-04-29 4:00:00,445,NGN,credit_card,refunded,Fraud detected,UK,C00515
TXN002862,M0019,2024-04-29 5:00:00,570.75,EUR,mobile_money,successful,,USA,C00584
TXN002863,M0011,2024-04-29 6:00:00,130.02,USD,crypto,successful,,Kenya,C00779
TXN002864,M0046,2024-04-29 7:00:00,230.82,KES,bank_transfer,successful,,UK,C00745
TXN002865,M0072,2024-04-29 8:00:00,617.53,KES,bank_transfer,successful,,Germany,C00679
TXN002866,M0055,2024-04-29 9:00:00,864.14,GBP,mobile_money,successful,,Kenya,C00692
TXN002867,M0077,2024-04-29 10:00:00,726.47,NGN,bank_transfer,successful,,UK,C00406
TXN002868,M0017,2024-04-29 11:00:00,197.65,KES,bank_transfer,successful,,USA,C00050
TXN002869,M0001,2024-04-29 12:00:00,650.01,USD,bank_transfer,successful,,Nigeria,C00258
TXN002870,M0093,2024-04-29 13:00:00,806.06,NGN,bank_transfer,successful,,Nigeria,C00459
TXN002871,M0038,2024-04-29 14:00:00,816.11,NGN,crypto,successful,,Canada,C00983
TXN002872,M0069,2024-04-29 15:00:00,550.06,KES,credit_card,successful,,Kenya,C00672
TXN002873,M0030,2024-04-29 16:00:00,772.54,KES,bank_transfer,successful,,UK,C00474
TXN002874,M0079,2024-04-29 17:00:00,401.42,EUR,mobile_money,successful,,Canada,C00357
TXN002875,M0010,2024-04-29 18:00:00,690.21,NGN,bank_transfer,successful,,UK,C00023
TXN002876,M0050,2024-04-29 19:00:00,781.75,NGN,mobile_money,failed,,Kenya,C00053
TXN002877,M0017,2024-04-29 20:00:00,22.12,GBP,bank_transfer,successful,,Nigeria,C00174
TXN002878,M0080,2024-04-29 21:00:00,615.08,GBP,crypto,successful,,Kenya,C00237
TXN002879,M0045,2024-04-29 22:00:00,24.63,GBP,crypto,successful,,Kenya,C00441
TXN002880,M0057,2024-04-29 23:00:00,660.4,EUR,crypto,failed,Card expired,USA,C00427
TXN002881,M0009,2024-04-30 0:00:00,962.42,GBP,crypto,successful,,Nigeria,C00101
TXN002882,M0032,2024-04-30 1:00:00,946.15,USD,mobile_money,successful,,Germany,C00234
TXN002883,M0039,2024-04-30 2:00:00,450.37,USD,credit_card,successful,,Germany,C00488
TXN002884,M0080,2024-04-30 3:00:00,163.15,EUR,credit_card,successful,,UK,C00416
TXN002885,M0077,2024-04-30 4:00:00,817.93,EUR,mobile_money,successful,,UK,C00343
TXN002886,M0027,2024-04-30 5:00:00,838.43,GBP,bank_transfer,successful,,Germany,C00936
TXN002887,M0061,2024-04-30 6:00:00,541.13,GBP,credit_card,successful,,Canada,C00920
TXN002888,M0083,2024-04-30 7:00:00,920.49,KES,mobile_money,failed,,Kenya,C00755
TXN002889,M0061,2024-04-30 8:00:00,779.17,USD,credit_card,successful,,Germany,C00613
TXN002890,M0020,2024-04-30 9:00:00,386.9,GBP,crypto,successful,,Nigeria,C00462
TXN002891,M0023,2024-04-30 10:00:00,725.21,USD,bank_transfer,successful,,Canada,C00063
TXN002892,M0099,2024-04-30 11:00:00,756.74,EUR,mobile_money,successful,,UK,C00086
TXN002893,M0013,2024-04-30 12:00:00,513.72,GBP,crypto,failed,,Kenya,C00393
TXN002894,M0081,2024-04-30 13:00:00,28.99,GBP,crypto,successful,,UK,C00738
TXN002895,M0084,2024-04-30 14:00:00,305.98,KES,crypto,successful,,USA,C00846
TXN002896,M0082,2024-04-30 15:00:00,14.38,USD,mobile_money,successful,,UK,C00927
TXN002897,M0067,2024-04-30 16:00:00,589.56,KES,bank_transfer,failed,,UK,C00876
TXN002898,M0062,2024-04-30 17:00:00,995.41,GBP,mobile_money,successful,,Kenya,C00343
TXN002899,M0095,2024-04-30 18:00:00,744.8,USD,crypto,successful,,Germany,C00313
TXN002900,M0047,2024-04-30 19:00:00,85.77,KES,crypto,chargeback,,Canada,C00237
TXN002901,M0001,2024-04-30 20:00:00,608.47,EUR,bank_transfer,successful,,Canada,C00237
TXN002902,M0060,2024-04-30 21:00:00,831.89,USD,bank_transfer,successful,,UK,C00362
TXN002903,M0054,2024-04-30 22:00:00,601.03,KES,credit_card,successful,,USA,C00228
TXN002904,M0028,2024-04-30 23:00:00,891.53,USD,mobile_money,successful,,Kenya,C00577
TXN002905,M0083,2024-05-01 0:00:00,181.53,NGN,bank_transfer,successful,,Canada,C00874
TXN002906,M0097,2024-05-01 1:00:00,56.17,EUR,bank_transfer,successful,,Kenya,C00878
TXN002907,M0037,2024-05-01 2:00:00,680.61,USD,crypto,successful,,Germany,C00731
TXN002908,M0060,2024-05-01 3:00:00,55.96,GBP,bank_transfer,successful,,Canada,C00047
TXN002909,M0080,2024-05-01 4:00:00,574.55,EUR,credit_card,successful,,Kenya,C00185
TXN002910,M0011,2024-05-01 5:00:00,20.82,EUR,mobile_money,successful,,UK,C00075
TXN002911,M0049,2024-05-01 6:00:00,610.56,USD,credit_card,successful,,Germany,C00661
TXN002912,M0054,2024-05-01 7:00:00,785.38,NGN,crypto,successful,,Nigeria,C00831
TXN002913,M0045,2024-05-01 8:00:00,681.04,KES,mobile_money,successful,,Germany,C00376
TXN002914,M0028,2024-05-01 9:00:00,795.32,KES,bank_transfer,successful,,Germany,C00659
TXN002915,M0088,2024-05-01 10:00:00,55.88,EUR,crypto,successful,,Kenya,C00500
TXN002916,M0056,2024-05-01 11:00:00,167.02,KES,bank_transfer,successful,,USA,C00267
TXN002917,M0012,2024-05-01 12:00:00,474.77,KES,crypto,successful,,UK,C00626
TXN002918,M0092,2024-05-01 13:00:00,454.85,NGN,credit_card,failed,,Canada,C00337
TXN002919,M0090,2024-05-01 14:00:00,926.51,GBP,crypto,successful,,Nigeria,C00935
TXN002920,M0090,2024-05-01 15:00:00,51.47,USD,mobile_money,successful,,Germany,C00168
TXN002921,M0026,2024-05-01 16:00:00,866.75,EUR,bank_transfer,successful,,Germany,C00967
TXN002922,M0041,2024-05-01 17:00:00,811.61,NGN,mobile_money,successful,,Kenya,C00961
TXN002923,M0077,2024-05-01 18:00:00,998.52,KES,crypto,successful,,Nigeria,C00160
TXN002924,M0083,2024-05-01 19:00:00,151.75,GBP,crypto,successful,,UK,C00326
TXN002925,M0035,2024-05-01 20:00:00,191.6,KES,bank_transfer,successful,,Kenya,C00386
TXN002926,M0009,2024-05-01 21:00:00,92.72,EUR,crypto,successful,,UK,C00238
TXN002927,M0014,2024-05-01 22:00:00,974.71,EUR,bank_transfer,successful,,Kenya,C00696
TXN002928,M0086,2024-05-01 23:00:00,553.17,NGN,bank_transfer,refunded,Fraud detected,USA,C00834
TXN002929,M0001,2024-05-02 0:00:00,903.54,EUR,crypto,failed,,UK,C00152
TXN002930,M0059,2024-05-02 1:00:00,465.22,KES,credit_card,successful,,Nigeria,C00047
TXN002931,M0028,2024-05-02 2:00:00,144.09,GBP,crypto,successful,,USA,C00965
TXN002932,M0041,2024-05-02 3:00:00,840.19,USD,credit_card,successful,,Nigeria,C00648
TXN002933,M0057,2024-05-02 4:00:00,797.47,GBP,mobile_money,successful,,UK,C00481
TXN002934,M0073,2024-05-02 5:00:00,782.2,GBP,bank_transfer,successful,,Kenya,C00363
TXN002935,M0080,2024-05-02 6:00:00,207.05,KES,crypto,successful,,UK,C00150
TXN002936,M0046,2024-05-02 7:00:00,97.57,NGN,credit_card,successful,,Kenya,C00352
TXN002937,M0002,2024-05-02 8:00:00,961.35,GBP,crypto,successful,,Germany,C00346
TXN002938,M0058,2024-05-02 9:00:00,270.63,GBP,mobile_money,refunded,,Nigeria,C00302
TXN002939,M0087,2024-05-02 10:00:00,163.61,USD,crypto,successful,,Canada,C00999
TXN002940,M0021,2024-05-02 11:00:00,547.39,USD,bank_transfer,successful,,UK,C00176
TXN002941,M0057,2024-05-02 12:00:00,511.71,EUR,bank_transfer,successful,,Nigeria,C00605
TXN002942,M0038,2024-05-02 13:00:00,5.45,KES,credit_card,successful,,Nigeria,C00993
TXN002943,M0085,2024-05-02 14:00:00,322.73,EUR,crypto,successful,,UK,C00113
TXN002944,M0075,2024-05-02 15:00:00,999.75,USD,credit_card,successful,,USA,C00997
TXN002945,M0066,2024-05-02 16:00:00,133.47,KES,credit_card,successful,,Germany,C00137
TXN002946,M0013,2024-05-02 17:00:00,272.37,EUR,crypto,refunded,,Canada,C00592
TXN002947,M0094,2024-05-02 18:00:00,873.1,EUR,crypto,successful,,USA,C00778
TXN002948,M0062,2024-05-02 19:00:00,115.45,USD,credit_card,successful,,Nigeria,C00942
TXN002949,M0086,2024-05-02 20:00:00,743.69,USD,bank_transfer,successful,,USA,C00356
TXN002950,M0092,2024-05-02 21:00:00,626.3,EUR,crypto,successful,,Kenya,C00304
TXN002951,M0096,2024-05-02 22:00:00,194.47,KES,bank_transfer,successful,,Kenya,C00157
TXN002952,M0064,2024-05-02 23:00:00,815.14,GBP,bank_transfer,failed,,Canada,C00446
TXN002953,M0074,2024-05-03 0:00:00,814.53,GBP,bank_transfer,failed,,Canada,C00016
TXN002954,M0003,2024-05-03 1:00:00,976.38,USD,mobile_money,failed,,UK,C00773
TXN002955,M0046,2024-05-03 2:00:00,352.47,EUR,credit_card,successful,,Nigeria,C00206
TXN002956,M0072,2024-05-03 3:00:00,131.25,NGN,mobile_money,successful,,USA,C00286
TXN002957,M0080,2024-05-03 4:00:00,149.03,NGN,credit_card,refunded,,UK,C00225
TXN002958,M0042,2024-05-03 5:00:00,474.43,KES,bank_transfer,refunded,,Nigeria,C00665
TXN002959,M0014,2024-05-03 6:00:00,918.9,EUR,mobile_money,successful,,UK,C00689
TXN002960,M0033,2024-05-03 7:00:00,496.29,GBP,mobile_money,successful,,USA,C00258
TXN002961,M0084,2024-05-03 8:00:00,259.35,EUR,credit_card,successful,,Nigeria,C00907
TXN002962,M0059,2024-05-03 9:00:00,236.25,EUR,crypto,successful,,Nigeria,C00420
TXN002963,M0030,2024-05-03 10:00:00,245.54,NGN,mobile_money,successful,,Kenya,C00635
TXN002964,M0096,2024-05-03 11:00:00,886.7,KES,bank_transfer,successful,,Nigeria,C00729
TXN002965,M0072,2024-05-03 12:00:00,495.81,KES,mobile_money,successful,,Germany,C00198
TXN002966,M0009,2024-05-03 13:00:00,812.08,KES,bank_transfer,successful,,Canada,C00739
TXN002967,M0041,2024-05-03 14:00:00,45.44,USD,crypto,successful,,Germany,C00427
TXN002968,M0009,2024-05-03 15:00:00,887.58,NGN,bank_transfer,successful,,Kenya,C00190
TXN002969,M0071,2024-05-03 16:00:00,700.68,GBP,credit_card,successful,,Nigeria,C00419
TXN002970,M0028,2024-05-03 17:00:00,427.86,EUR,mobile_money,successful,,UK,C00873
TXN002971,M0092,2024-05-03 18:00:00,337.49,NGN,crypto,successful,,Kenya,C00300
TXN002972,M0020,2024-05-03 19:00:00,542.01,GBP,bank_transfer,successful,,USA,C00974
TXN002973,M0064,2024-05-03 20:00:00,137.13,KES,crypto,successful,,Kenya,C00272
TXN002974,M0060,2024-05-03 21:00:00,362.48,USD,credit_card,successful,,Canada,C00523
TXN002975,M0031,2024-05-03 22:00:00,731.75,KES,bank_transfer,failed,,UK,C00511
TXN002976,M0041,2024-05-03 23:00:00,448.91,USD,bank_transfer,successful,,USA,C00451
TXN002977,M0073,2024-05-04 0:00:00,447.52,NGN,crypto,chargeback,,UK,C00976
TXN002978,M0002,2024-05-04 1:00:00,805.52,NGN,bank_transfer,successful,,UK,C00211
TXN002979,M0023,2024-05-04 2:00:00,881.82,KES,mobile_money,successful,,Germany,C00469
TXN002980,M0071,2024-05-04 3:00:00,637.85,NGN,mobile_money,successful,,Kenya,C00660
TXN002981,M0071,2024-05-04 4:00:00,687.94,USD,credit_card,successful,,USA,C00899
TXN002982,M0049,2024-05-04 5:00:00,999.98,NGN,crypto,chargeback,,Kenya,C00926
TXN002983,M0068,2024-05-04 6:00:00,779.43,GBP,mobile_money,failed,,USA,C00172
TXN002984,M0076,2024-05-04 7:00:00,679.75,USD,bank_transfer,successful,,UK,C00658
TXN002985,M0061,2024-05-04 8:00:00,704.93,NGN,mobile_money,successful,,Nigeria,C00895
TXN002986,M0041,2024-05-04 9:00:00,888.35,NGN,crypto,successful,,UK,C00837
TXN002987,M0066,2024-05-04 10:00:00,879.54,USD,mobile_money,successful,,Canada,C00122
TXN002988,M0066,2024-05-04 11:00:00,767.83,USD,mobile_money,failed,,Germany,C00741
TXN002989,M0013,2024-05-04 12:00:00,407.6,USD,bank_transfer,refunded,,USA,C00462
TXN002990,M0054,2024-05-04 13:00:00,874.89,EUR,mobile_money,successful,,USA,C00204
TXN002991,M0070,2024-05-04 14:00:00,335.11,GBP,bank_transfer,successful,,USA,C00790
TXN002992,M0019,2024-05-04 15:00:00,813.95,USD,crypto,successful,,Nigeria,C00317
TXN002993,M0037,2024-05-04 16:00:00,398.47,EUR,bank_transfer,successful,,Germany,C00415
TXN002994,M0091,2024-05-04 17:00:00,806.3,NGN,mobile_money,successful,,Kenya,C00977
TXN002995,M0074,2024-05-04 18:00:00,177.23,KES,credit_card,successful,,Canada,C00496
TXN002996,M0011,2024-05-04 19:00:00,669.48,USD,crypto,successful,,Kenya,C00714
TXN002997,M0047,2024-05-04 20:00:00,774.35,EUR,crypto,successful,,Canada,C00638
TXN002998,M0001,2024-05-04 21:00:00,918.55,USD,bank_transfer,successful,,UK,C00611
TXN002999,M0094,2024-05-04 22:00:00,771.24,NGN,mobile_money,successful,,USA,C00679
TXN003000,M0048,2024-05-04 23:00:00,450.89,EUR,bank_transfer,successful,,UK,C00194
TXN003001,M0087,2024-05-05 0:00:00,140.53,EUR,bank_transfer,successful,,UK,C00997
TXN003002,M0015,2024-05-05 1:00:00,774.7,KES,crypto,successful,,USA,C00577
TXN003003,M0024,2024-05-05 2:00:00,575.37,USD,crypto,successful,,Germany,C00307
TXN003004,M0026,2024-05-05 3:00:00,991.71,USD,credit_card,chargeback,,UK,C00775
TXN003005,M0022,2024-05-05 4:00:00,388.11,EUR,mobile_money,refunded,,Kenya,C00460
TXN003006,M0086,2024-05-05 5:00:00,591.79,USD,bank_transfer,successful,,Germany,C00496
TXN003007,M0073,2024-05-05 6:00:00,105.53,KES,crypto,successful,,Kenya,C00811
TXN003008,M0054,2024-05-05 7:00:00,222.1,NGN,bank_transfer,successful,,UK,C00983
TXN003009,M0097,2024-05-05 8:00:00,823.68,NGN,mobile_money,successful,,Kenya,C00017
TXN003010,M0062,2024-05-05 9:00:00,32.89,KES,crypto,successful,,USA,C00577
TXN003011,M0084,2024-05-05 10:00:00,67.25,EUR,bank_transfer,failed,,Kenya,C00388
TXN003012,M0073,2024-05-05 11:00:00,33.01,KES,crypto,successful,,Germany,C00383
TXN003013,M0069,2024-05-05 12:00:00,552.01,NGN,mobile_money,successful,,Nigeria,C00532
TXN003014,M0080,2024-05-05 13:00:00,539.84,NGN,mobile_money,successful,,Nigeria,C00304
TXN003015,M0057,2024-05-05 14:00:00,395.56,KES,mobile_money,successful,,Kenya,C00862
TXN003016,M0020,2024-05-05 15:00:00,907.55,NGN,credit_card,failed,,Nigeria,C00711
TXN003017,M0087,2024-05-05 16:00:00,311.56,NGN,mobile_money,failed,,Canada,C00557
TXN003018,M0028,2024-05-05 17:00:00,285.31,USD,bank_transfer,successful,,Canada,C00517
TXN003019,M0094,2024-05-05 18:00:00,495.32,EUR,credit_card,successful,,Kenya,C00735
TXN003020,M0050,2024-05-05 19:00:00,541.7,EUR,mobile_money,successful,,Nigeria,C00670
TXN003021,M0004,2024-05-05 20:00:00,698.07,NGN,bank_transfer,successful,,Nigeria,C00553
TXN003022,M0033,2024-05-05 21:00:00,343.86,EUR,bank_transfer,successful,,USA,C00038
